APPENDIX 1 - MEDICATION LIST,,,,,,,
category,name,din,drugname,routeadm,strngth,subclnam,DDD
ADT,androgen deprivation therapy - LHRH agonists,49907596,LEUPROLIDE ACETATE,INJ PWS SR,NOT AVLE,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,NOT RELEVANT
ADT,androgen deprivation therapy - LHRH agonists,727695,LEUPROLIDE ACETATE,INJ-SC SOL,5MG/ML,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,0.22
ADT,androgen deprivation therapy - LHRH agonists,857599,GOSERELIN ACETATE,INJ SOL,3.6MG,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,NOT RELEVANT
ADT,androgen deprivation therapy - LHRH agonists,836273,LEUPROLIDE ACETATE,INJ-IM PD SUSP SR,7.5MG/ML,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,0.33
ADT,androgen deprivation therapy - LHRH agonists,884502,LEUPROLIDE ACETATE,INJ-IM PD SUSP SR,3.75MG,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,0.166
ADT,androgen deprivation therapy - LHRH agonists,2049325,GOSERELIN ACETATE,SC IMP,3.6MG,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,0.33
ADT,androgen deprivation therapy - LHRH agonists,2225905,GOSERELIN ACETATE,SC IMP,10.8MG,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,1
ADT,androgen deprivation therapy - LHRH agonists,2228955,BUSERELIN ACETATE,SC IMP,6.3MG,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,0.66
ADT,androgen deprivation therapy - LHRH agonists,1989677,BUSERELIN ACETATE,INJ-SC SOL,1MG/ML,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,NOT RELEVANT
ADT,androgen deprivation therapy - LHRH agonists,2230248,LEUPROLIDE ACETATE,INJ-IM PD SUSP SR,22.5MG,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,1
ADT,androgen deprivation therapy - LHRH agonists,680036,BUSERELIN ACETATE,NAS ASP,1MG/ML,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,NOT RELEVANT
ADT,androgen deprivation therapy - LHRH agonists,2225166,BUSERELIN ACETATE,INJ-SC SOL,1MG/ML,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,NOT RELEVANT
ADT,androgen deprivation therapy - LHRH agonists,2225158,BUSERELIN ACETATE,NAS SOL,1MG/ML,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,NOT RELEVANT
ADT,androgen deprivation therapy - LHRH agonists,2239833,LEUPROLIDE ACETATE,INJ-IM PD SUSP SR,30MG/ML,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,1.33
ADT,androgen deprivation therapy - LHRH agonists,2239834,LEUPROLIDE ACETATE,INJ-IM PD SUSP SR,11.25MG/ML,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,0.5
ADT,androgen deprivation therapy - LHRH agonists,2240749,BUSERELIN ACETATE,SC IMP,9.45MG,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,1
ADT,androgen deprivation therapy - LHRH agonists,2248240,LEUPROLIDE ACETATE,INJ-SC PD SUSP SR,22.5MG,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,1
ADT,androgen deprivation therapy - LHRH agonists,2248239,LEUPROLIDE ACETATE,INJ-SC PD SUSP SR,7.5MG,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,0.33
ADT,androgen deprivation therapy - LHRH agonists,2248999,LEUPROLIDE ACETATE,INJ-SC PD SUSP SR,30MG,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,1.33
ADT,androgen deprivation therapy - LHRH agonists,2268892,LEUPROLIDE,INJ-SC PD SUSP SR,45MG,LUTEINIZING HORMONE-RELEASING HORMONE (LHRH) ANALOG,2
ADT,androgen deprivation therapy - LHRH antagonists,2337029,DEGARELIX,INJ-SC PWS,80MG,HORMONE ANTAGONISTS,1
ADT,androgen deprivation therapy - LHRH antagonists,2337037,DEGARELIX,INJ-SC PWS,120MG,HORMONE ANTAGONISTS,1.5
ADT,antiandrogens,634514,CYPROTERONE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,634522,CYPROTERONE ACETATE,INJ SOL,100MG/ML,ANTIANDROGENS,2
ADT,antiandrogens,834887,CYPROTERONE ACETATE,NOT AVLE,NOT AVLE,ANTIANDROGENS,1
ADT,antiandrogens,2059673,FLUTAMIDE,TAB,250MG,ANTIANDROGENS,1
ADT,antiandrogens,2230524,FLUTAMIDE,TAB,250MG,ANTIANDROGENS,1
ADT,antiandrogens,2230875,FLUTAMIDE,TAB,250MG,ANTIANDROGENS,1
ADT,antiandrogens,2233019,FLUTAMIDE,TAB,250MG,ANTIANDROGENS,1
ADT,antiandrogens,2237253,CYPROTERONE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2237276,CYPROTERONE ACETATE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2239045,FLUTAMIDE,TAB,250MG,ANTIANDROGENS,1
ADT,antiandrogens,2239082,FLUTAMIDE,TAB,250MG,ANTIANDROGENS,1
ADT,antiandrogens,2239388,FLUTAMIDE,TAB,250MG,ANTIANDROGENS,1
ADT,antiandrogens,2241376,NILUTAMIDE,TAB,150MG,ANTIANDROGENS,1
ADT,antiandrogens,2242127,CYPROTERONE ACETATE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2246768,BICALUTAMIDE,TAB,150MG,ANTIANDROGENS,3
ADT,antiandrogens,2281139,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2281163,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2290820,CYPROTERONE ACETATE & ETHINYL ESTRADIOL,TAB,2MG/35MCG,ESTROGEN-ANTIANDROGEN COMBINATIONS,1
ADT,antiandrogens,2309556,CYPROTERONE ACETATE & ETHINYLESTRADIOL,TAB,2MG/0.035MG,ESTROGEN-ANTIANDROGEN COMBINATIONS,1
ADT,antiandrogens,2311038,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2325233,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2336545,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2358557,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2360098,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2360993,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2374412,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2382423,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2390760,CYPROTERONE ACETATE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2395797,CYPROTERONE ACETATE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2407531,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2425017,CYPROTERONE ACETATE & ETHINYLESTRADIOL,TAB,0.035MG/2MG,ESTROGEN-ANTIANDROGEN COMBINATIONS,1
ADT,antiandrogens,2436736,CYPROTERONE ACETATE& ETHINYLESTRADIOL,TAB,2MG/0.035MG,ESTROGEN-ANTIANDROGEN COMBINATIONS,1
ADT,antiandrogens,637726,FLUTAMIDE,TAB,250MG,ANTIANDROGENS,1
ADT,antiandrogens,704431,CYPROTERONE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,704423,CYPROTERONE ACETATE,INJ-IM SOL,100MG/ML,ANTIANDROGENS,2
ADT,antiandrogens,863904,NILUTAMIDE,TAB,100MG,ANTIANDROGENS,0.66
ADT,antiandrogens,863890,NILUTAMIDE,TAB,50MG,ANTIANDROGENS,0.33
ADT,antiandrogens,1989650,NILUTAMIDE,TAB,100MG,ANTIANDROGENS,0.66
ADT,antiandrogens,1989642,NILUTAMIDE,TAB,50MG,ANTIANDROGENS,0.33
ADT,antiandrogens,2184478,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2229449,CYPROTERONE ACETATE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2229723,CYPROTERONE ACETATE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2230089,FLUTAMIDE,TAB,250MG,ANTIANDROGENS,1
ADT,antiandrogens,2230104,FLUTAMIDE,TAB,250MG,ANTIANDROGENS,1
ADT,antiandrogens,2232872,CYPROTERONE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2221888,NILUTAMIDE,TAB,100MG,ANTIANDROGENS,0.66
ADT,antiandrogens,2221861,NILUTAMIDE,TAB,50MG,ANTIANDROGENS,0.33
ADT,antiandrogens,2233542,CYPROTERONE ACETATE & ETHINYLESTRADIOL,TAB,2MG/0.035MG,ESTROGEN-ANTIANDROGEN COMBINATIONS,1
ADT,antiandrogens,2238560,FLUTAMIDE,TAB,250MG,ANTIANDROGENS,1
ADT,antiandrogens,2245898,CYPROTERONE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2270226,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2274337,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2275589,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2276089,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2277700,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2290308,CYPROTERONE ACETATE & ETHINYLESTRADIOL,TAB,2MG/0.035MG,ESTROGEN-ANTIANDROGEN COMBINATIONS,1
ADT,antiandrogens,2296063,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2302403,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2325985,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2357216,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2371324,BICALUTAMIDE,TAB,50MG,ANTIANDROGENS,1
ADT,antiandrogens,2428709,BICALUTAMIDE,TABLET,50MG,ANTIANDROGENS,1
ADT,androgen deprivation therapy - LHRH antagonists,2337037,DEGARELIX,INJ-SC PWS,120MG,HORMONE ANTAGONISTS,1.5
ADT,androgen deprivation therapy - LHRH antagonists,2337029,DEGARELIX,INJ-SC PWS,80MG,HORMONE ANTAGONISTS,1
Chloroquine,APO-HYDROXYQUINE,2246691,HYDROXYCHLOROQUINE,TAB,200MG,PLASMODICIDES (ANTIMALARIALS),1
Chloroquine,MINT-HYDROXYCHLOROQUINE,2424991,HYDROXYCHLOROQUINE,TABLET,200MG,PLASMODICIDES (ANTIMALARIALS),1
Chloroquine,MYLAN-HYDROXYCHLOROQUINE,2252600,HYDROXYCHLOROQUINE,TAB,200MG,PLASMODICIDES (ANTIMALARIALS),1
Chloroquine,PLAQUENIL,2017709,HYDROXYCHLOROQUINE SULFATE,TAB,200MG,PLASMODICIDES (ANTIMALARIALS),1
Dipyridamole,ACETYLSALICYLIC ACID & DIPYRIDAMOLE,579327,ACETYLSALICYLIC ACID & DIPYRIDAMOLE,CAP,75/330MG,ADENOSINE DIPHOSPHATE INHIBITORS,1
Dipyridamole,ACETYLSALICYLIC ACID & DIPYRIDAMOLE,2242119,ACETYLSALICYLIC ACID & DIPYRIDAMOLE,CAP,200MG,ADENOSINE DIPHOSPHATE INHIBITORS,1
Dipyridamole,CARBACHOL,655,CARBACHOL,OPH SOL,0.015,CHOLINERGIC AGONISTS,1
Dipyridamole,CARBACHOL,663,CARBACHOL,OPH SOL,0.03,CHOLINERGIC AGONISTS,0.2
Sulfonylureas ,CHLORPROPAMIDE,21350,CHLORPROPAMIDE,TAB,250MG,ORAL ANTI-GLYCEMICS,2.5
Sulfonylureas ,CHLORPROPAMIDE,24708,CHLORPROPAMIDE,TAB,100MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,CHLORPROPAMIDE,24716,CHLORPROPAMIDE,TAB,250MG,ORAL ANTI-GLYCEMICS,2.5
Sulfonylureas ,CHLORPROPAMIDE,312711,CHLORPROPAMIDE,TAB,250MG,ORAL ANTI-GLYCEMICS,2.5
Sulfonylureas ,CHLORPROPAMIDE,377937,CHLORPROPAMIDE,TAB,250MG,ORAL ANTI-GLYCEMICS,2.5
Sulfonylureas ,CHLORPROPAMIDE,399302,CHLORPROPAMIDE,TAB,100MG,ORAL ANTI-GLYCEMICS,1
Glaucoma eye drops ,DIPIVEFRINE HCL,529117,DIPIVEFRINE HCL,OPH SOL,0.001,ADRENERGIC AGONISTS,1
Glaucoma eye drops ,DIPIVEFRINE HCL,2032376,DIPIVEFRINE HCL,OPH SOL,0.001,ADRENERGIC AGONISTS,1
Glaucoma eye drops ,DIPIVEFRINE HCL,2145324,DIPIVEFRINE HCL,OPH SOL,0.001,ADRENERGIC AGONISTS,1
Glaucoma eye drops ,DIPIVEFRINE HCL,2152525,DIPIVEFRINE HCL,OPH SOL,0.001,ADRENERGIC AGONISTS,1
Glaucoma eye drops ,DIPIVEFRINE HCL,2237868,DIPIVEFRINE HCL,OPH SOL,0.001,ADRENERGIC AGONISTS,1
Glaucoma eye drops ,DIPIVEFRINE HCL,2242232,DIPIVEFRINE HCL,OPH SOL,0.001,ADRENERGIC AGONISTS,1
Glaucoma eye drops ,DIPIVEFRINE HCL & LEVOBUNOLOL HCL,2209071,DIPIVEFRINE HCL & LEVOBUNOLOL HCL,OPH SOL,0.005,ADRENERGIC AGONISTS,1
Glaucoma eye drops ,DORZOLAMIDE HCL & TIMOLOL MALEATE,2258692,DORZOLAMIDE HCL & TIMOLOL MALEATE,OPH SOL,20MG/5MG/ML,CHOLINERGIC AGONISTS,1
Glaucoma eye drops ,DORZOLAMIDE HCL & TIMOLOL MALEATE,2442426,DORZOLAMIDE HCL & TIMOLOL MALEATE,OPHTH SOL,20MG/5MG/ML,CHOLINERGIC AGONISTS,1
Glaucoma eye drops ,DORZOLAMIDE HCL & TIMOLOL MALEATE,2443090,DORZOLAMIDE HCL & TIMOLOL MALEATE,SOLUTION,20MG/5MG/ML,ANTIGLAUCOMA AGENTS,1
Glaucoma eye drops ,DORZOLAMIDE HCL & TIMOLOL MALEATE,2451271,DORZOLAMIDE HCL & TIMOLOL MALEATE,SOLUTION,20MG/ML & 5MG/ML,ANTIGLAUCOMA AGENTS,1
Glaucoma eye drops ,ECOTHIOPATE IODIDE,2313,ECOTHIOPATE IODIDE,OPH PWS,6.25MG,CHOLINERGIC AGONISTS,1
Glaucoma eye drops ,ECOTHIOPATE IODIDE,2348,ECOTHIOPATE IODIDE,OPH PWS,12.5MG,CHOLINERGIC AGONISTS,2
Glaucoma eye drops ,ECOTHIOPATE IODIDE,52817,ECOTHIOPATE IODIDE,OPH PWS,3MG,CHOLINERGIC AGONISTS,0.48
Glaucoma eye drops ,ECOTHIOPATE IODIDE,2043327,ECOTHIOPATE IODIDE,OPH PWS,3MG,CHOLINERGIC AGONISTS,0.48
Glaucoma eye drops ,ECOTHIOPATE IODIDE,2043335,ECOTHIOPATE IODIDE,OPH PWS,6.25MG,CHOLINERGIC AGONISTS,1
Glaucoma eye drops ,ECOTHIOPATE IODIDE,2043343,ECOTHIOPATE IODIDE,OPH PWS,12.5MG,CHOLINERGIC AGONISTS,2
Glaucoma eye drops ,ECOTHIOPATE IODIDE,2217112,ECOTHIOPATE IODIDE,OPH PWS,3MG,CHOLINERGIC AGONISTS,0.48
Glaucoma eye drops ,ECOTHIOPATE IODIDE,2217120,ECOTHIOPATE IODIDE,OPH PWS,6.25MG,CHOLINERGIC AGONISTS,1
Glaucoma eye drops ,ECOTHIOPATE IODIDE,2217139,ECOTHIOPATE IODIDE,OPH PWS,12.5MG,CHOLINERGIC AGONISTS,2
Glaucoma eye drops ,ECOTHIOPATE IODIDE,2238075,ECOTHIOPATE IODIDE,OPH PWS,3MG,CHOLINERGIC AGONISTS,0.48
Glaucoma eye drops ,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,759996,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,OPH SOL,0.02,ADRENERGIC AGONISTS,2
Glaucoma eye drops ,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,760005,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,OPH SOL,0.06,ADRENERGIC AGONISTS,6
Glaucoma eye drops ,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,760013,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,OPH SOL,0.04,ADRENERGIC AGONISTS,4
Glaucoma eye drops ,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,760021,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,OPH SOL,0.01,ADRENERGIC AGONISTS,1
Glaucoma eye drops ,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,2133180,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,OPH SOL,0.01,ADRENERGIC AGONISTS,1
Glaucoma eye drops ,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,2133199,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,OPH SOL,0.02,ADRENERGIC AGONISTS,2
Glaucoma eye drops ,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,2133202,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,OPH SOL,0.04,ADRENERGIC AGONISTS,3
Glaucoma eye drops ,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,2133210,EPINEPHRINE BITARTRATE & PILOCARPINE HCL,OPH SOL,0.06,ADRENERGIC AGONISTS,6
Glaucoma eye drops ,EPINEPHRINE HCL,1090,EPINEPHRINE HCL,OPH SOL,0.005,ADRENERGIC AGONISTS,0.5
Glaucoma eye drops ,EPINEPHRINE HCL,1104,EPINEPHRINE HCL,OPH SOL,0.01,ADRENERGIC AGONISTS,1
Glaucoma eye drops ,EPINEPHRINE HCL,1112,EPINEPHRINE HCL,OPH SOL,0.02,ADRENERGIC AGONISTS,2
Hydrophobic statins ,FLUVASTATIN,2250527,FLUVASTATIN,TAB ER,80MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,FLUVASTATIN SODIUM,2061562,FLUVASTATIN SODIUM,CAP,20MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,FLUVASTATIN SODIUM,2061570,FLUVASTATIN SODIUM,CAP,40MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,FLUVASTATIN SODIUM,2299224,FLUVASTATIN SODIUM,CAP,20MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,FLUVASTATIN SODIUM,2299232,FLUVASTATIN SODIUM,CAP,40MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,FLUVASTATIN SODIUM,2400235,FLUVASTATIN SODIUM,CAP,20MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,FLUVASTATIN SODIUM,2400243,FLUVASTATIN SODIUM,CAP,40MG,ANTILIPEMIC: STATINS,0.66
Sulfonylureas ,GLICLAZIDE,2407124,GLICLAZIDE,ER TAB,60MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLICLAZIDE,2423286,GLICLAZIDE,ER TAB,30MG,ORAL ANTI-GLYCEMICS,0.5
Sulfonylureas ,GLICLAZIDE,2429764,GLICLAZIDE,ER TAB,30MG,ORAL ANTI-GLYCEMICS,0.5
Sulfonylureas ,GLICLAZIDE,765996,GLICLAZIDE,TAB,80MG,ORAL ANTI-GLYCEMICS,1.33
Sulfonylureas ,GLICLAZIDE,2229519,GLICLAZIDE,TAB,80MG,ORAL ANTI-GLYCEMICS,1.33
Sulfonylureas ,GLICLAZIDE,2238103,GLICLAZIDE,TAB,80MG,ORAL ANTI-GLYCEMICS,1.33
Sulfonylureas ,GLICLAZIDE,2245247,GLICLAZIDE,TAB,80MG,ORAL ANTI-GLYCEMICS,1.33
Sulfonylureas ,GLICLAZIDE,2294400,GLICLAZIDE,TAB,80MG,ORAL ANTI-GLYCEMICS,1.33
Sulfonylureas ,GLICLAZIDE,2242987,GLICLAZIDE,TAB ER,30MG,ORAL ANTI-GLYCEMICS,0.5
Sulfonylureas ,GLICLAZIDE,2297795,GLICLAZIDE,TAB ER,30MG,ORAL ANTI-GLYCEMICS,0.5
Sulfonylureas ,GLICLAZIDE,2356422,GLICLAZIDE,TAB ER,60MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLYBURIDE,12599,GLYBURIDE,TAB,5MG,ORAL ANTI-GLYCEMICS,2
Sulfonylureas ,GLYBURIDE,454753,GLYBURIDE,TAB,2.5MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLYBURIDE,720933,GLYBURIDE,TAB,2.5MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLYBURIDE,720941,GLYBURIDE,TAB,5MG,ORAL ANTI-GLYCEMICS,2
Sulfonylureas ,GLYBURIDE,808733,GLYBURIDE,TAB,2.5MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLYBURIDE,808741,GLYBURIDE,TAB,5MG,ORAL ANTI-GLYCEMICS,2
Sulfonylureas ,GLYBURIDE,1900927,GLYBURIDE,TAB,2.5MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLYBURIDE,1900935,GLYBURIDE,TAB,5MG,ORAL ANTI-GLYCEMICS,2
Sulfonylureas ,GLYBURIDE,1913654,GLYBURIDE,TAB,2.5MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLYBURIDE,1913662,GLYBURIDE,TAB,5MG,ORAL ANTI-GLYCEMICS,2
Sulfonylureas ,GLYBURIDE,1913670,GLYBURIDE,TAB,2.5MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLYBURIDE,1913689,GLYBURIDE,TAB,5MG,ORAL ANTI-GLYCEMICS,2
Sulfonylureas ,GLYBURIDE,1987534,GLYBURIDE,TAB,2.5MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLYBURIDE,1987836,GLYBURIDE,TAB,5MG,ORAL ANTI-GLYCEMICS,2
Sulfonylureas ,GLYBURIDE,2020734,GLYBURIDE,TAB,2.5MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLYBURIDE,2020742,GLYBURIDE,TAB,5MG,ORAL ANTI-GLYCEMICS,2
Sulfonylureas ,GLYBURIDE,2224550,GLYBURIDE,TAB,2.5MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLYBURIDE,2224569,GLYBURIDE,TAB,5MG,ORAL ANTI-GLYCEMICS,2
Sulfonylureas ,GLYBURIDE,2230036,GLYBURIDE,TAB,2.5MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLYBURIDE,2230037,GLYBURIDE,TAB,5MG,ORAL ANTI-GLYCEMICS,2
Sulfonylureas ,GLYBURIDE,2236733,GLYBURIDE,TAB,2.5MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLYBURIDE,2236734,GLYBURIDE,TAB,5MG,ORAL ANTI-GLYCEMICS,2
Sulfonylureas ,GLYBURIDE,2248008,GLYBURIDE,TAB,2.5MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLYBURIDE,2248009,GLYBURIDE,TAB,5MG,ORAL ANTI-GLYCEMICS,2
Sulfonylureas ,GLYBURIDE,2350459,GLYBURIDE,TAB,2.5MG,ORAL ANTI-GLYCEMICS,1
Sulfonylureas ,GLYBURIDE,2350467,GLYBURIDE,TAB,5MG,ORAL ANTI-GLYCEMICS,2
Insulins,HUMAN INSULIN ISOPHANE RECOMBINANT,587737,HUMAN INSULIN ISOPHANE RECOMBINANT,INJ SOL,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN ISOPHANE RECOMBINANT,612197,HUMAN INSULIN ISOPHANE RECOMBINANT,INJ SUSP,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN ISOPHANE RECOMBINANT,981044,HUMAN INSULIN ISOPHANE RECOMBINANT,INJ SUSP,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN ISOPHANE RECOMBINANT,1959239,HUMAN INSULIN ISOPHANE RECOMBINANT,INJ SUSP,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN ISOPHANE RECOMBINANT,9853804,HUMAN INSULIN ISOPHANE RECOMBINANT,INJ SUSP,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN ISOPHANE RECOMBINANT,2024225,HUMAN INSULIN ISOPHANE RECOMBINANT,INJ-SC SUSP,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN ISOPHANE RECOMBINANT,2024268,HUMAN INSULIN ISOPHANE RECOMBINANT,INJ-SC SUSP,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN ISOPHANE RECOMBINANT,9853782,HUMAN INSULIN ISOPHANE RECOMBINANT,INJ-SC SUSP,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN RECOMBINANT,586714,HUMAN INSULIN RECOMBINANT,INJ SOL,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN RECOMBINANT,632686,HUMAN INSULIN RECOMBINANT,INJ SOL,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN RECOMBINANT,983870,HUMAN INSULIN RECOMBINANT,INJ SOL,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN RECOMBINANT,1959220,HUMAN INSULIN RECOMBINANT,INJ SOL,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN RECOMBINANT,1986805,HUMAN INSULIN RECOMBINANT,INJ SOL,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN RECOMBINANT,2024233,HUMAN INSULIN RECOMBINANT,INJ SOL,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN RECOMBINANT,2024284,HUMAN INSULIN RECOMBINANT,INJ SOL,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN RECOMBINANT,9853766,HUMAN INSULIN RECOMBINANT,INJ SOL,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN RECOMBINANT,9853774,HUMAN INSULIN RECOMBINANT,INJ SOL,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN RECOMBINANT,612189,HUMAN INSULIN RECOMBINANT,INJ SUSP,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN RECOMBINANT,980765,HUMAN INSULIN RECOMBINANT,INJ SUSP,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN RECOMBINANT & HUMAN INSULIN ISOPHANE RECOMBINANT,795879,HUMAN INSULIN RECOMBINANT & HUMAN INSULIN ISOPHANE RECOMBINANT,INJ SOL,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN RECOMBINANT & HUMAN INSULIN ISOPHANE RECOMBINANT,632694,HUMAN INSULIN RECOMBINANT & HUMAN INSULIN ISOPHANE RECOMBINANT,INJ SUSP,100U/ML,INSULINS,2.5
Insulins,HUMAN INSULIN RECOMBINANT & HUMAN INSULIN ISOPHANE RECOMBINANT,773654,HUMAN INSULIN RECOMBINANT & HUMAN INSULIN ISOPHANE RECOMBINANT,INJ SUSP,100U/ML,INSULINS,2.5
